ID,FEMALE,MALE,ETHBLACK,ETHHISP,ETHWHITE,AGE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCDO,SINGLE,MARRIED,DIVORCED,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,ASVAB01,ASVAB02,ASVAB03,ASVAB04,ASVAB05,ASVAB06,ASVABC,HEIGHT,WEIGHT85,WEIGHT02,SM,SF,SIBLINGS,LIBRARY,POV78,EXP,EARNINGS,HOURS,TENURE,COLLBARG,CATGOV,CATPRI,CATSE,URBAN,REGNE,REGNC,REGW,REGS
2016,1,0,0,0,1,41,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52,55,51,62,55,45,57.355801,63,115,134,14,16,4,1,0,10.307693,20.629999,41,1.9615384,1,1,0,0,1,0,1,0,0
855,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,57,55,56,62,72,57.901039,64,100,120,12,16,6,1,0,23.25,7.75,20,2.75,0,0,1,0,0,0,1,0,0
3576,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,52,46,59,56,55,65,52.993885,66,120,155,12,12,4,1,0,7.5576925,6,16,.26923078,0,0,1,0,0,0,1,0,0
952,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,58,41,53,61,59,53.811745,63,112,140,12,12,3,1,0,18.442308,23,20,3.6153846,0,0,1,0,1,0,1,0,0
4849,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,46,54,44,48,37,48.359352,69,138,160,12,10,3,1,0,14.153846,6.8800001,45,3.6923077,0,0,1,0,0,0,1,0,0
21,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,48,65,59,56,62,61,63.353432,62,138,160,12,18,2,1,0,18.038462,38.459999,45,2.0192308,0,0,1,0,1,1,0,0,0
5195,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,42,54,52,56,44,56,55.447464,66,160,158,12,12,1,1,0,16.326923,13.56,40,4.7692308,0,0,1,0,1,0,0,1,0
953,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,56,59,56,59,53,57,60.081997,62,108,121,9,12,4,1,,19.192308,9.5,40,2.7884614,0,0,1,0,1,0,1,0,0
849,1,0,0,0,1,42,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40,46,47,44,51,40,46.451015,62,160,197,12,8,4,0,0,19.942308,11.9,42,8.9807692,0,0,1,0,1,0,1,0,0
244,1,0,0,0,1,45,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,62,58,60,59,53,57,60.627235,62,155,230,16,7,4,1,0,18.057692,7,15,4.6153846,1,1,0,0,0,1,0,0,0
5372,1,0,0,0,1,43,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,56,65,61,56,52,59,63.89867,69,130,140,16,16,3,1,0,14.673077,7.6900001,25,4.5,0,1,0,0,1,0,1,0,0
2740,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44,46,50,56,51,51,50.54031,63,160,200,11,12,3,1,1,15.961538,41.860001,40,10.980769,0,1,0,0,0,0,0,0,1
3107,1,0,0,0,1,38,15,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,49,48,50,42,50,49.995071,68,132,175,12,12,2,1,0,17.26923,11.05,40,13.653846,0,0,1,0,1,1,0,0,0
1616,1,0,0,0,1,44,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,54,62,59,59,62,65,62.535572,62,110,140,16,14,4,1,0,15.096154,19.75,44,4.9038463,0,1,0,0,1,0,0,1,0
3809,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,64,59,59,52,59,63.626049,68,132,140,16,18,1,1,0,18.98077,25.75,56,19.5,0,0,1,0,1,0,1,0,0
5280,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44,39,34,47,41,47,39.908146,67,135,165,7,8,5,1,1,14.730769,12.25,45,11.865385,0,0,1,0,0,0,1,0,0
1141,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,38,34,51,50,57,54,42.634342,64,150,160,12,15,2,1,0,20.057692,11,40,1.0192307,0,0,1,0,2,0,0,0,1
2775,1,0,0,0,1,42,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,56,57,57,56,59,37,58.446278,64,122,180,5,8,5,0,0,17.48077,14.5,40,1.2115384,0,1,0,0,0,0,0,0,1
1495,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44,40,47,50,50,49,44.8153,60,135,150,9,5,3,0,0,20.865385,8.3000002,37,.23076923,0,0,1,0,1,0,0,0,1
5055,1,0,0,0,1,40,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,48,45,47,56,54,65,49.177212,62,118,120,12,13,2,1,1,19.307692,10.48,55,1.5192307,0,0,1,0,1,0,0,0,1
896,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,66,60,59,62,65,64.989151,64,145,135,16,17,3,1,0,15.980769,8.9700003,15,3.7884614,0,1,0,0,1,0,1,0,0
5148,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38,43,48,53,44,54,47.541496,64,130,120,12,9,3,1,1,11.596154,18.75,32,2.5,0,0,1,0,1,0,0,1,0
4600,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,42,50,54,56,62,38,53.811745,67,115,140,12,12,2,1,0,17.653847,20,32,13.5,1,1,0,0,1,0,0,1,0
810,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,52,59,60,62,62,68,61.990334,60,105,125,12,12,4,1,0,19.51923,36.240002,52,4.0769229,0,0,1,0,1,0,0,0,1
5128,1,0,0,0,1,40,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,62,49,57,56,51,54,54.084366,67,160,180,11,10,1,1,0,17.403847,11.5,45,4.4423075,0,0,1,0,1,0,0,1,0
2230,1,0,0,0,1,37,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,56,57,56,56,62,55,58.173656,65,150,170,12,12,2,1,0,16.48077,21.780001,32,21.903847,0,0,1,0,0,0,0,0,1
3457,1,0,0,0,1,39,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,40,42,39,35,50,36,39.635529,63,105,115,14,12,4,1,0,17.634615,13.8,38,17.26923,1,0,1,0,1,0,1,0,0
2424,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,55,54,59,49,48,57.355801,69,180,250,12,9,5,1,0,16.057692,10.17,40,9.2884617,0,0,1,0,0,0,1,0,0
401,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,42,43,50,46,46,44.8153,59,110,135,11,11,3,0,0,15.903846,6.8099999,33,4.7115383,0,1,0,0,1,1,0,0,0
834,1,0,1,0,0,42,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,32,35,35,50,53,52,38.817669,62,167,187,12,12,8,1,,12.269231,9.3699999,40,4.0961537,0,1,0,0,1,0,1,0,0
2286,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,56,61,56,59,62,56,61.172474,64,100,112,16,14,2,1,0,16.01923,23.25,40,2.0384614,0,0,1,0,1,1,0,0,0
3897,1,0,0,0,1,41,17,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,42,47,51,53,61,68,50.54031,67,150,137,15,16,3,1,0,17.557692,48.07,40,8.8076925,0,0,1,0,1,0,1,0,0
4769,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,46,53,52,47,58,57,52.448647,67,168,150,12,10,3,1,0,18.942308,11.5,32,1.5,0,0,1,0,0,0,1,0,0
2275,1,0,0,0,1,37,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,42,46,41,51,50,43.179581,63,110,145,12,12,1,1,0,17.442308,9.25,40,5.3269229,0,0,1,0,0,0,0,0,1
704,1,0,0,0,1,44,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,54,51,51,53,48,50,52.721268,72,165,200,12,14,4,1,0,22.134615,23,40,24.653847,1,0,1,0,0,0,1,0,0
4872,1,0,0,0,1,39,17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,38,39,39,44,50,43,40.453384,66,135,184,12,13,2,1,0,10.230769,21.91,43,11.846154,0,1,0,0,0,0,1,0,0
1223,1,0,1,0,0,38,13,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,32,36,26,23,40,25,29.548603,69,160,153,11,9,4,0,1,16.057692,6.75,40,3.7115386,0,0,1,0,1,0,0,0,1
1427,1,0,0,0,1,38,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,56,59,56,53,62,58,58.446278,65,115,133,16,20,2,1,0,14.923077,38.259998,40,1.9230769,0,1,0,0,1,0,0,0,1
11878,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,46,36,47,50,51,47,42.634342,62,150,165,9,12,5,1,1,6.1538463,9.25,50,1.5576923,1,0,1,0,1,0,1,0,0
12042,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28,39,31,26,46,57,33.365276,67,130,174,12,14,3,1,0,20.903847,13,20,4.9038463,0,0,1,0,1,0,0,0,1
2049,1,0,0,0,1,40,16,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,58,65,54,56,57,39,61.990334,70,150,165,12,8,5,1,0,18.076923,16.18,38,4.8076925,0,0,1,0,0,0,1,0,0
743,1,0,0,0,1,42,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,64,59,55,59,62,57,59.809376,68,140,140,14,20,1,1,0,7.8846154,12,24,.25,0,0,1,0,0,0,1,0,0
5115,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,42,46,51,62,43,41,52.448647,68,168,200,6,7,3,1,0,21.26923,10.5,45,4.5961537,0,1,0,0,1,0,0,0,1
655,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,56,43,54,50,61,59,48.359352,63,128,140,12,14,6,1,0,14.25,23.07,30,1.3461539,0,0,1,0,1,0,1,0,0
5427,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,56,50,50,50,59,56,51.085548,64,182,250,12,8,4,0,0,22.903847,13.75,40,15.134615,0,1,0,0,0,0,1,0,0
4376,1,0,0,0,1,45,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60,54,57,56,44,52,56.810562,68,178,245,12,11,2,1,0,19.903847,18,40,10.884615,0,1,0,0,1,0,0,1,0
2243,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,52,58,57,53,57,65,58.173656,67,135,140,12,8,4,0,0,19.76923,15,30,12.096154,0,0,1,0,1,0,0,0,1
4045,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,48,50,39,47,51,46,47.268875,66,128,145,9,11,4,0,0,12.269231,15,40,2.5576923,0,0,1,0,0,0,0,0,1
1519,1,0,1,0,0,41,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,56,46,48,59,31,31,50.812931,65,135,160,7,7,5,1,0,16.596153,17.5,40,10.115385,0,0,1,0,1,0,0,0,1
11752,1,0,1,0,0,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,36,37,50,53,60,39.908146,61,150,153,12,12,4,1,,18.288462,9.46,40,5.6730771,0,0,1,0,1,0,0,0,1
862,1,0,0,0,1,43,11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,42,55,55,50,41,50,55.174843,62,120,140,9,12,1,0,0,15.423077,21.629999,40,1.2692307,0,0,1,0,1,0,1,0,0
12036,1,0,0,0,1,44,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,60,58,61,56,61,57,60.081997,64,130,159,10,16,2,1,0,22.634615,13.74,40,3.3461537,0,0,1,0,0,0,0,0,1
2942,1,0,1,0,0,37,13,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,30,34,37,41,40,43,36.364094,60,128,140,12,12,2,1,1,13.826923,14.97,14,15.173077,1,0,1,0,1,1,0,0,0
4968,1,0,0,0,1,38,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,66,59,61,56,47,54,60.627235,67,202,250,12,12,3,1,0,18.01923,23,40,17.076923,0,1,0,0,0,0,0,0,1
2394,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,50,59,60,62,62,72,61.990334,72,160,150,12,12,4,1,0,4.4423075,14.5,45,.5,0,0,1,0,1,0,0,1,0
3242,1,0,0,0,1,40,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42,50,55,53,59,56,53.266506,63,119,140,12,14,2,1,0,18.865385,14.75,17,11.961538,0,0,1,0,0,1,0,0,0
1655,1,0,0,0,1,45,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,51,48,56,62,69,52.721268,64,130,140,12,12,4,1,0,18.403847,15.75,20,5.5,0,0,1,0,1,0,0,1,0
1490,1,0,1,0,0,39,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,35,38,38,51,40,36.364094,61,137,172,10,11,3,0,0,17.346153,13.42,42,3.7307692,1,1,0,0,0,0,0,0,1
5387,1,0,0,0,1,40,16,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56,55,54,56,62,50,56.537941,68,145,178,12,8,6,1,0,12.711538,30,35,.55769229,0,0,1,0,1,0,1,0,0
1551,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,38,54,50,49,56,45.63316,67,155,180,9,10,1,0,0,21.884615,9.5,40,2.5961537,0,0,1,0,1,0,0,1,0
5614,1,0,1,0,0,37,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,34,41,41,32,37,37.454571,60,125,175,12,12,7,0,1,14.942307,9.75,40,.80769229,0,0,1,0,1,0,0,0,1
682,1,0,1,0,0,39,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44,38,46,50,51,50,43.452202,68,140,190,9,8,12,1,1,7.3076925,9.5,40,7.7307692,0,1,0,0,1,0,1,0,0
1564,1,0,0,0,1,42,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,58,58,60,62,52,56,61.445091,67,125,155,13,14,2,1,0,19.288462,17.299999,40,5.3269229,0,0,1,0,1,0,0,1,0
4373,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,36,40,44,53,43,50,44.8153,62,124,125,12,20,2,0,0,21.23077,27.52,51,10.461538,0,0,1,0,1,0,0,1,0
1444,1,0,0,1,0,40,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48,46,43,62,53,58,50.267689,62,130,190,10,11,2,1,0,18.076923,3.8800001,45,1.1346154,0,0,1,0,1,0,0,0,1
1056,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,48,34,38,50,44,54,39.090286,62,97,95,11,12,2,1,0,18.807692,11.13,40,6.3076925,1,0,1,0,1,0,1,0,0
